episode,reward,steps
1,-1.0,6
2,-1.0,22
3,1.0,16
4,-1.0,10
5,-1.0,46
6,1.0,56
7,1.0,88
8,-1.0,94
9,1.0,48
10,1.0,36
11,1.0,12
12,-1.0,14
13,1.0,28
14,1.0,16
15,-1.0,82
16,-1.0,22
17,1.0,48
18,1.0,4
19,1.0,48
20,1.0,12
21,1.0,8
22,-1.0,26
23,1.0,32
24,1.0,4
25,-1.0,14
26,-1.0,10
27,1.0,4
28,1.0,12
29,1.0,44
30,1.0,4
31,-1.0,62
32,1.0,32
33,1.0,44
34,1.0,24
35,-1.0,10
36,1.0,20
37,-1.0,58
38,1.0,4
39,-1.0,14
40,-1.0,14
41,-1.0,46
42,-1.0,14
43,1.0,28
44,-1.0,30
45,1.0,88
46,1.0,12
47,-1.0,26
48,-1.0,38
49,-1.0,26
50,-1.0,30
51,-1.0,14
52,1.0,48
53,-1.0,50
54,-1.0,6
55,1.0,44
56,-1.0,62
57,1.0,40
58,1.0,68
59,-1.0,14
60,-1.0,10
61,-1.0,14
62,-1.0,6
63,1.0,16
64,-1.0,22
65,1.0,8
66,1.0,4
67,-1.0,14
68,1.0,40
69,1.0,48
70,-1.0,42
71,1.0,28
72,1.0,32
73,1.0,20
74,1.0,48
75,1.0,8
76,1.0,64
77,-1.0,22
78,-1.0,14
79,-1.0,50
80,-1.0,14
81,1.0,40
82,1.0,28
83,-1.0,26
84,1.0,32
85,1.0,48
86,-1.0,70
87,1.0,104
88,1.0,36
89,1.0,64
90,1.0,32
91,1.0,36
92,1.0,20
93,1.0,12
94,-1.0,30
95,1.0,32
96,1.0,8
97,-1.0,18
98,1.0,44
99,-1.0,26
100,-1.0,54
101,-1.0,6
102,1.0,92
103,1.0,4
104,1.0,16
105,-1.0,38
106,1.0,32
107,1.0,8
108,-1.0,10
109,-1.0,22
110,1.0,8
111,1.0,24
112,-1.0,30
113,1.0,32
114,-1.0,26
115,1.0,29
116,1.0,20
117,1.0,8
118,-1.0,42
119,1.0,52
120,1.0,16
121,-1.0,18
122,-1.0,18
123,-1.0,82
124,1.0,40
125,-1.0,14
126,-1.0,62
127,1.0,20
128,1.0,44
129,1.0,28
130,-1.0,42
131,1.0,8
132,1.0,88
133,1.0,4
134,-1.0,14
135,1.0,36
136,1.0,32
137,1.0,12
138,1.0,4
